id_cliente,nome_cliente,email_cliente,pais
2398,Cliente 2398,cliente2398@exemplo.com,Brasil
2399,Cliente 2399,cliente2399@exemplo.com,Portugal
2400,Cliente 2400,cliente2400@exemplo.com,Espanha
2401,Cliente 2401,cliente2401@exemplo.com,Brasil
2402,Cliente 2402,cliente2402@exemplo.com,Canadá
2403,Cliente 2403,cliente2403@exemplo.com,Espanha
2404,Cliente 2404,cliente2404@exemplo.com,Argentina
2405,Cliente 2405,cliente2405@exemplo.com,Espanha
2406,Cliente 2406,cliente2406@exemplo.com,Argentina
2407,Cliente 2407,cliente2407@exemplo.com,Brasil
2408,Cliente 2408,cliente2408@exemplo.com,Argentina
2409,Cliente 2409,cliente2409@exemplo.com,Chile
2410,Cliente 2410,cliente2410@exemplo.com,México
2411,Cliente 2411,cliente2411@exemplo.com,México
2412,Cliente 2412,cliente2412@exemplo.com,Brasil
2413,Cliente 2413,cliente2413@exemplo.com,Argentina
2414,Cliente 2414,cliente2414@exemplo.com,Canadá
2415,Cliente 2415,cliente2415@exemplo.com,EUA
2416,Cliente 2416,cliente2416@exemplo.com,Peru
2417,Cliente 2417,cliente2417@exemplo.com,Argentina
2418,Cliente 2418,cliente2418@exemplo.com,Argentina
2419,Cliente 2419,cliente2419@exemplo.com,Peru
2420,Cliente 2420,cliente2420@exemplo.com,Espanha
2421,Cliente 2421,cliente2421@exemplo.com,México
2422,Cliente 2422,cliente2422@exemplo.com,EUA
2423,Cliente 2423,cliente2423@exemplo.com,México
2424,Cliente 2424,cliente2424@exemplo.com,EUA
2425,Cliente 2425,cliente2425@exemplo.com,EUA
2426,Cliente 2426,cliente2426@exemplo.com,Peru
2427,Cliente 2427,cliente2427@exemplo.com,Espanha
2428,Cliente 2428,cliente2428@exemplo.com,Argentina
2429,Cliente 2429,cliente2429@exemplo.com,Espanha
2430,Cliente 2430,cliente2430@exemplo.com,Chile
2431,Cliente 2431,cliente2431@exemplo.com,Chile
2432,Cliente 2432,cliente2432@exemplo.com,Chile
2433,Cliente 2433,cliente2433@exemplo.com,Portugal
2434,Cliente 2434,cliente2434@exemplo.com,México
2435,Cliente 2435,cliente2435@exemplo.com,Brasil
2436,Cliente 2436,cliente2436@exemplo.com,Peru
2437,Cliente 2437,cliente2437@exemplo.com,Canadá
2438,Cliente 2438,cliente2438@exemplo.com,Espanha
2439,Cliente 2439,cliente2439@exemplo.com,Brasil
2440,Cliente 2440,cliente2440@exemplo.com,Colômbia
2441,Cliente 2441,cliente2441@exemplo.com,Chile
2442,Cliente 2442,cliente2442@exemplo.com,Colômbia
2443,Cliente 2443,cliente2443@exemplo.com,Brasil
2444,Cliente 2444,cliente2444@exemplo.com,Portugal
2445,Cliente 2445,cliente2445@exemplo.com,México
2446,Cliente 2446,cliente2446@exemplo.com,EUA
2447,Cliente 2447,cliente2447@exemplo.com,Espanha
2448,Cliente 2448,cliente2448@exemplo.com,Colômbia
2449,Cliente 2449,cliente2449@exemplo.com,Brasil
2450,Cliente 2450,cliente2450@exemplo.com,Argentina
2451,Cliente 2451,cliente2451@exemplo.com,Portugal
2452,Cliente 2452,cliente2452@exemplo.com,Portugal
2453,Cliente 2453,cliente2453@exemplo.com,México
2454,Cliente 2454,cliente2454@exemplo.com,Argentina
2455,Cliente 2455,cliente2455@exemplo.com,Argentina
2456,Cliente 2456,cliente2456@exemplo.com,Colômbia
2457,Cliente 2457,cliente2457@exemplo.com,Argentina
2458,Cliente 2458,cliente2458@exemplo.com,Argentina
2459,Cliente 2459,cliente2459@exemplo.com,Canadá
2460,Cliente 2460,cliente2460@exemplo.com,Colômbia
2461,Cliente 2461,cliente2461@exemplo.com,Colômbia
2462,Cliente 2462,cliente2462@exemplo.com,Espanha
2463,Cliente 2463,cliente2463@exemplo.com,Peru
2464,Cliente 2464,cliente2464@exemplo.com,Colômbia
2465,Cliente 2465,cliente2465@exemplo.com,Espanha
2466,Cliente 2466,cliente2466@exemplo.com,Brasil
2467,Cliente 2467,cliente2467@exemplo.com,EUA
2468,Cliente 2468,cliente2468@exemplo.com,Peru
2469,Cliente 2469,cliente2469@exemplo.com,EUA
2470,Cliente 2470,cliente2470@exemplo.com,Peru
2471,Cliente 2471,cliente2471@exemplo.com,México
2472,Cliente 2472,cliente2472@exemplo.com,Portugal
2473,Cliente 2473,cliente2473@exemplo.com,Portugal
2474,Cliente 2474,cliente2474@exemplo.com,Brasil
2475,Cliente 2475,cliente2475@exemplo.com,Brasil
2476,Cliente 2476,cliente2476@exemplo.com,Argentina
2477,Cliente 2477,cliente2477@exemplo.com,Chile
2478,Cliente 2478,cliente2478@exemplo.com,México
2479,Cliente 2479,cliente2479@exemplo.com,México
2480,Cliente 2480,cliente2480@exemplo.com,Peru
2481,Cliente 2481,cliente2481@exemplo.com,Espanha
2482,Cliente 2482,cliente2482@exemplo.com,Colômbia
2483,Cliente 2483,cliente2483@exemplo.com,Chile
2484,Cliente 2484,cliente2484@exemplo.com,Canadá
2485,Cliente 2485,cliente2485@exemplo.com,EUA
2486,Cliente 2486,cliente2486@exemplo.com,EUA
2487,Cliente 2487,cliente2487@exemplo.com,Brasil
2488,Cliente 2488,cliente2488@exemplo.com,Canadá
2489,Cliente 2489,cliente2489@exemplo.com,Espanha
2490,Cliente 2490,cliente2490@exemplo.com,Peru
2491,Cliente 2491,cliente2491@exemplo.com,México
2492,Cliente 2492,cliente2492@exemplo.com,Colômbia
2493,Cliente 2493,cliente2493@exemplo.com,Canadá
2494,Cliente 2494,cliente2494@exemplo.com,Peru
2495,Cliente 2495,cliente2495@exemplo.com,EUA
2496,Cliente 2496,cliente2496@exemplo.com,Brasil
2497,Cliente 2497,cliente2497@exemplo.com,Canadá
2498,Cliente 2498,cliente2498@exemplo.com,Chile
2499,Cliente 2499,cliente2499@exemplo.com,Colômbia
2500,Cliente 2500,cliente2500@exemplo.com,Canadá
2501,Cliente 2501,cliente2501@exemplo.com,Portugal
2502,Cliente 2502,cliente2502@exemplo.com,Peru
2503,Cliente 2503,cliente2503@exemplo.com,Portugal
2504,Cliente 2504,cliente2504@exemplo.com,EUA
2505,Cliente 2505,cliente2505@exemplo.com,Portugal
2506,Cliente 2506,cliente2506@exemplo.com,EUA
2507,Cliente 2507,cliente2507@exemplo.com,Brasil
2508,Cliente 2508,cliente2508@exemplo.com,Portugal
2509,Cliente 2509,cliente2509@exemplo.com,México
2510,Cliente 2510,cliente2510@exemplo.com,Argentina
2511,Cliente 2511,cliente2511@exemplo.com,Espanha
2512,Cliente 2512,cliente2512@exemplo.com,Peru
2513,Cliente 2513,cliente2513@exemplo.com,Espanha
2514,Cliente 2514,cliente2514@exemplo.com,México
2515,Cliente 2515,cliente2515@exemplo.com,Canadá
2516,Cliente 2516,cliente2516@exemplo.com,Peru
2517,Cliente 2517,cliente2517@exemplo.com,Canadá
2518,Cliente 2518,cliente2518@exemplo.com,Argentina
2519,Cliente 2519,cliente2519@exemplo.com,Canadá
2520,Cliente 2520,cliente2520@exemplo.com,México
2521,Cliente 2521,cliente2521@exemplo.com,Brasil
2522,Cliente 2522,cliente2522@exemplo.com,Chile
2523,Cliente 2523,cliente2523@exemplo.com,Espanha
2524,Cliente 2524,cliente2524@exemplo.com,Peru
2525,Cliente 2525,cliente2525@exemplo.com,Colômbia
2526,Cliente 2526,cliente2526@exemplo.com,Chile
2527,Cliente 2527,cliente2527@exemplo.com,EUA
2528,Cliente 2528,cliente2528@exemplo.com,México
2529,Cliente 2529,cliente2529@exemplo.com,Portugal
2530,Cliente 2530,cliente2530@exemplo.com,Colômbia
2531,Cliente 2531,cliente2531@exemplo.com,Portugal
2532,Cliente 2532,cliente2532@exemplo.com,Colômbia
2533,Cliente 2533,cliente2533@exemplo.com,México
2534,Cliente 2534,cliente2534@exemplo.com,Portugal
2535,Cliente 2535,cliente2535@exemplo.com,México
2536,Cliente 2536,cliente2536@exemplo.com,Colômbia
2537,Cliente 2537,cliente2537@exemplo.com,Espanha
2538,Cliente 2538,cliente2538@exemplo.com,EUA
2539,Cliente 2539,cliente2539@exemplo.com,Brasil
2540,Cliente 2540,cliente2540@exemplo.com,Canadá
2541,Cliente 2541,cliente2541@exemplo.com,Chile
2542,Cliente 2542,cliente2542@exemplo.com,Argentina
2543,Cliente 2543,cliente2543@exemplo.com,Colômbia
2544,Cliente 2544,cliente2544@exemplo.com,Espanha
2545,Cliente 2545,cliente2545@exemplo.com,México
2546,Cliente 2546,cliente2546@exemplo.com,Portugal
2547,Cliente 2547,cliente2547@exemplo.com,Peru
2548,Cliente 2548,cliente2548@exemplo.com,Chile
2549,Cliente 2549,cliente2549@exemplo.com,México
2550,Cliente 2550,cliente2550@exemplo.com,Canadá
2551,Cliente 2551,cliente2551@exemplo.com,Colômbia
2552,Cliente 2552,cliente2552@exemplo.com,Espanha
2553,Cliente 2553,cliente2553@exemplo.com,EUA
2554,Cliente 2554,cliente2554@exemplo.com,Canadá
2555,Cliente 2555,cliente2555@exemplo.com,Peru
2556,Cliente 2556,cliente2556@exemplo.com,Argentina
2557,Cliente 2557,cliente2557@exemplo.com,Canadá
2558,Cliente 2558,cliente2558@exemplo.com,Chile
2559,Cliente 2559,cliente2559@exemplo.com,Espanha
2560,Cliente 2560,cliente2560@exemplo.com,Canadá
2561,Cliente 2561,cliente2561@exemplo.com,Canadá
2562,Cliente 2562,cliente2562@exemplo.com,Brasil
2563,Cliente 2563,cliente2563@exemplo.com,Colômbia
2564,Cliente 2564,cliente2564@exemplo.com,Colômbia
2565,Cliente 2565,cliente2565@exemplo.com,México
2566,Cliente 2566,cliente2566@exemplo.com,EUA
2567,Cliente 2567,cliente2567@exemplo.com,Portugal
2568,Cliente 2568,cliente2568@exemplo.com,EUA
2569,Cliente 2569,cliente2569@exemplo.com,Colômbia
2570,Cliente 2570,cliente2570@exemplo.com,Argentina
2571,Cliente 2571,cliente2571@exemplo.com,Canadá
2572,Cliente 2572,cliente2572@exemplo.com,Espanha
2573,Cliente 2573,cliente2573@exemplo.com,Colômbia
2574,Cliente 2574,cliente2574@exemplo.com,Espanha
2575,Cliente 2575,cliente2575@exemplo.com,México
2576,Cliente 2576,cliente2576@exemplo.com,Argentina
2577,Cliente 2577,cliente2577@exemplo.com,Argentina
2578,Cliente 2578,cliente2578@exemplo.com,Argentina
2579,Cliente 2579,cliente2579@exemplo.com,Chile
2580,Cliente 2580,cliente2580@exemplo.com,Brasil
2581,Cliente 2581,cliente2581@exemplo.com,Colômbia
2582,Cliente 2582,cliente2582@exemplo.com,Espanha
2583,Cliente 2583,cliente2583@exemplo.com,Espanha
2584,Cliente 2584,cliente2584@exemplo.com,México
2585,Cliente 2585,cliente2585@exemplo.com,Brasil
2586,Cliente 2586,cliente2586@exemplo.com,Chile
2587,Cliente 2587,cliente2587@exemplo.com,Chile
2588,Cliente 2588,cliente2588@exemplo.com,Brasil
2589,Cliente 2589,cliente2589@exemplo.com,Canadá
2590,Cliente 2590,cliente2590@exemplo.com,Espanha
2591,Cliente 2591,cliente2591@exemplo.com,Peru
2592,Cliente 2592,cliente2592@exemplo.com,México
2593,Cliente 2593,cliente2593@exemplo.com,Espanha
2594,Cliente 2594,cliente2594@exemplo.com,Espanha
2595,Cliente 2595,cliente2595@exemplo.com,Peru
2596,Cliente 2596,cliente2596@exemplo.com,Espanha
2597,Cliente 2597,cliente2597@exemplo.com,Chile
2598,Cliente 2598,cliente2598@exemplo.com,Portugal
2599,Cliente 2599,cliente2599@exemplo.com,Peru
2600,Cliente 2600,cliente2600@exemplo.com,Colômbia
2601,Cliente 2601,cliente2601@exemplo.com,Canadá
2602,Cliente 2602,cliente2602@exemplo.com,Espanha
2603,Cliente 2603,cliente2603@exemplo.com,EUA
2604,Cliente 2604,cliente2604@exemplo.com,Canadá
2605,Cliente 2605,cliente2605@exemplo.com,Brasil
2606,Cliente 2606,cliente2606@exemplo.com,Chile
2607,Cliente 2607,cliente2607@exemplo.com,México
2608,Cliente 2608,cliente2608@exemplo.com,México
2609,Cliente 2609,cliente2609@exemplo.com,Brasil
2610,Cliente 2610,cliente2610@exemplo.com,Chile
2611,Cliente 2611,cliente2611@exemplo.com,Peru
2612,Cliente 2612,cliente2612@exemplo.com,EUA
2613,Cliente 2613,cliente2613@exemplo.com,EUA
2614,Cliente 2614,cliente2614@exemplo.com,EUA
2615,Cliente 2615,cliente2615@exemplo.com,EUA
2616,Cliente 2616,cliente2616@exemplo.com,Espanha
2617,Cliente 2617,cliente2617@exemplo.com,Canadá
2618,Cliente 2618,cliente2618@exemplo.com,Peru
2619,Cliente 2619,cliente2619@exemplo.com,Argentina
2620,Cliente 2620,cliente2620@exemplo.com,Argentina
2621,Cliente 2621,cliente2621@exemplo.com,Portugal
2622,Cliente 2622,cliente2622@exemplo.com,Colômbia
2623,Cliente 2623,cliente2623@exemplo.com,EUA
2624,Cliente 2624,cliente2624@exemplo.com,Argentina
2625,Cliente 2625,cliente2625@exemplo.com,Brasil
2626,Cliente 2626,cliente2626@exemplo.com,Brasil
2627,Cliente 2627,cliente2627@exemplo.com,Colômbia
2628,Cliente 2628,cliente2628@exemplo.com,Peru
2629,Cliente 2629,cliente2629@exemplo.com,Argentina
2630,Cliente 2630,cliente2630@exemplo.com,Brasil
2631,Cliente 2631,cliente2631@exemplo.com,EUA
2632,Cliente 2632,cliente2632@exemplo.com,Chile
2633,Cliente 2633,cliente2633@exemplo.com,Colômbia
2634,Cliente 2634,cliente2634@exemplo.com,Portugal
2635,Cliente 2635,cliente2635@exemplo.com,Argentina
2636,Cliente 2636,cliente2636@exemplo.com,Canadá
2637,Cliente 2637,cliente2637@exemplo.com,Espanha
2638,Cliente 2638,cliente2638@exemplo.com,Argentina
2639,Cliente 2639,cliente2639@exemplo.com,EUA
2640,Cliente 2640,cliente2640@exemplo.com,Brasil
2641,Cliente 2641,cliente2641@exemplo.com,Portugal
2642,Cliente 2642,cliente2642@exemplo.com,Canadá
2643,Cliente 2643,cliente2643@exemplo.com,Colômbia
2644,Cliente 2644,cliente2644@exemplo.com,EUA
2645,Cliente 2645,cliente2645@exemplo.com,Chile
2646,Cliente 2646,cliente2646@exemplo.com,Portugal
2647,Cliente 2647,cliente2647@exemplo.com,Chile
2648,Cliente 2648,cliente2648@exemplo.com,Argentina
2649,Cliente 2649,cliente2649@exemplo.com,Canadá
2650,Cliente 2650,cliente2650@exemplo.com,EUA
2651,Cliente 2651,cliente2651@exemplo.com,Argentina
2652,Cliente 2652,cliente2652@exemplo.com,Chile
2653,Cliente 2653,cliente2653@exemplo.com,Portugal
2654,Cliente 2654,cliente2654@exemplo.com,Portugal
2655,Cliente 2655,cliente2655@exemplo.com,México
2656,Cliente 2656,cliente2656@exemplo.com,Espanha
2657,Cliente 2657,cliente2657@exemplo.com,Chile
2658,Cliente 2658,cliente2658@exemplo.com,Argentina
2659,Cliente 2659,cliente2659@exemplo.com,Espanha
2660,Cliente 2660,cliente2660@exemplo.com,Peru
2661,Cliente 2661,cliente2661@exemplo.com,Espanha
2662,Cliente 2662,cliente2662@exemplo.com,Brasil
2663,Cliente 2663,cliente2663@exemplo.com,Portugal
2664,Cliente 2664,cliente2664@exemplo.com,Brasil
2665,Cliente 2665,cliente2665@exemplo.com,Peru
2666,Cliente 2666,cliente2666@exemplo.com,Espanha
2667,Cliente 2667,cliente2667@exemplo.com,México
2668,Cliente 2668,cliente2668@exemplo.com,Chile
2669,Cliente 2669,cliente2669@exemplo.com,Canadá
2670,Cliente 2670,cliente2670@exemplo.com,Portugal
2671,Cliente 2671,cliente2671@exemplo.com,Canadá
2672,Cliente 2672,cliente2672@exemplo.com,Chile
2673,Cliente 2673,cliente2673@exemplo.com,EUA
2674,Cliente 2674,cliente2674@exemplo.com,Chile
2675,Cliente 2675,cliente2675@exemplo.com,Colômbia
2676,Cliente 2676,cliente2676@exemplo.com,México
2677,Cliente 2677,cliente2677@exemplo.com,Canadá
2678,Cliente 2678,cliente2678@exemplo.com,Argentina
2679,Cliente 2679,cliente2679@exemplo.com,EUA
2680,Cliente 2680,cliente2680@exemplo.com,Peru
2681,Cliente 2681,cliente2681@exemplo.com,México
2682,Cliente 2682,cliente2682@exemplo.com,Peru
2683,Cliente 2683,cliente2683@exemplo.com,México
2684,Cliente 2684,cliente2684@exemplo.com,Peru
2685,Cliente 2685,cliente2685@exemplo.com,Espanha
2686,Cliente 2686,cliente2686@exemplo.com,México
2687,Cliente 2687,cliente2687@exemplo.com,EUA
2688,Cliente 2688,cliente2688@exemplo.com,Espanha
2689,Cliente 2689,cliente2689@exemplo.com,Peru
2690,Cliente 2690,cliente2690@exemplo.com,Brasil
2691,Cliente 2691,cliente2691@exemplo.com,México
2692,Cliente 2692,cliente2692@exemplo.com,Canadá
2693,Cliente 2693,cliente2693@exemplo.com,Colômbia
2694,Cliente 2694,cliente2694@exemplo.com,Portugal
2695,Cliente 2695,cliente2695@exemplo.com,Portugal
2696,Cliente 2696,cliente2696@exemplo.com,EUA
2697,Cliente 2697,cliente2697@exemplo.com,Argentina
2698,Cliente 2698,cliente2698@exemplo.com,Portugal
2699,Cliente 2699,cliente2699@exemplo.com,Argentina
2700,Cliente 2700,cliente2700@exemplo.com,Portugal
2701,Cliente 2701,cliente2701@exemplo.com,Chile
2702,Cliente 2702,cliente2702@exemplo.com,Colômbia
2703,Cliente 2703,cliente2703@exemplo.com,Brasil
2704,Cliente 2704,cliente2704@exemplo.com,Colômbia
2705,Cliente 2705,cliente2705@exemplo.com,Colômbia
2706,Cliente 2706,cliente2706@exemplo.com,Portugal
2707,Cliente 2707,cliente2707@exemplo.com,Canadá
2708,Cliente 2708,cliente2708@exemplo.com,Portugal
2709,Cliente 2709,cliente2709@exemplo.com,Peru
2710,Cliente 2710,cliente2710@exemplo.com,Espanha
2711,Cliente 2711,cliente2711@exemplo.com,Portugal
2712,Cliente 2712,cliente2712@exemplo.com,México
2713,Cliente 2713,cliente2713@exemplo.com,Colômbia
2714,Cliente 2714,cliente2714@exemplo.com,EUA
2715,Cliente 2715,cliente2715@exemplo.com,Colômbia
2716,Cliente 2716,cliente2716@exemplo.com,Colômbia
2717,Cliente 2717,cliente2717@exemplo.com,Portugal
2718,Cliente 2718,cliente2718@exemplo.com,Espanha
2719,Cliente 2719,cliente2719@exemplo.com,Colômbia
2720,Cliente 2720,cliente2720@exemplo.com,Brasil
2721,Cliente 2721,cliente2721@exemplo.com,Peru
2722,Cliente 2722,cliente2722@exemplo.com,Colômbia
2723,Cliente 2723,cliente2723@exemplo.com,Peru
2724,Cliente 2724,cliente2724@exemplo.com,Chile
2725,Cliente 2725,cliente2725@exemplo.com,Portugal
2726,Cliente 2726,cliente2726@exemplo.com,Colômbia
2727,Cliente 2727,cliente2727@exemplo.com,Colômbia
2728,Cliente 2728,cliente2728@exemplo.com,Portugal
2729,Cliente 2729,cliente2729@exemplo.com,Argentina
2730,Cliente 2730,cliente2730@exemplo.com,Portugal
2731,Cliente 2731,cliente2731@exemplo.com,Espanha
2732,Cliente 2732,cliente2732@exemplo.com,Chile
2733,Cliente 2733,cliente2733@exemplo.com,Portugal
2734,Cliente 2734,cliente2734@exemplo.com,Brasil
2735,Cliente 2735,cliente2735@exemplo.com,Argentina
2736,Cliente 2736,cliente2736@exemplo.com,Peru
2737,Cliente 2737,cliente2737@exemplo.com,Portugal
2738,Cliente 2738,cliente2738@exemplo.com,Colômbia
2739,Cliente 2739,cliente2739@exemplo.com,Canadá
2740,Cliente 2740,cliente2740@exemplo.com,Chile
2741,Cliente 2741,cliente2741@exemplo.com,Argentina
2742,Cliente 2742,cliente2742@exemplo.com,Canadá
2743,Cliente 2743,cliente2743@exemplo.com,Canadá
2744,Cliente 2744,cliente2744@exemplo.com,Peru
2745,Cliente 2745,cliente2745@exemplo.com,Colômbia
2746,Cliente 2746,cliente2746@exemplo.com,Chile
2747,Cliente 2747,cliente2747@exemplo.com,Chile
2748,Cliente 2748,cliente2748@exemplo.com,Espanha
2749,Cliente 2749,cliente2749@exemplo.com,Peru
2750,Cliente 2750,cliente2750@exemplo.com,Portugal
2751,Cliente 2751,cliente2751@exemplo.com,Chile
2752,Cliente 2752,cliente2752@exemplo.com,Argentina
2753,Cliente 2753,cliente2753@exemplo.com,México
2754,Cliente 2754,cliente2754@exemplo.com,Colômbia
2755,Cliente 2755,cliente2755@exemplo.com,Chile
2756,Cliente 2756,cliente2756@exemplo.com,Colômbia
2757,Cliente 2757,cliente2757@exemplo.com,Espanha
2758,Cliente 2758,cliente2758@exemplo.com,Portugal
2759,Cliente 2759,cliente2759@exemplo.com,Portugal
2760,Cliente 2760,cliente2760@exemplo.com,México
2761,Cliente 2761,cliente2761@exemplo.com,Argentina
2762,Cliente 2762,cliente2762@exemplo.com,Canadá
2763,Cliente 2763,cliente2763@exemplo.com,Colômbia
2764,Cliente 2764,cliente2764@exemplo.com,Peru
2765,Cliente 2765,cliente2765@exemplo.com,Espanha
2766,Cliente 2766,cliente2766@exemplo.com,Chile
2767,Cliente 2767,cliente2767@exemplo.com,Canadá
2768,Cliente 2768,cliente2768@exemplo.com,Canadá
2769,Cliente 2769,cliente2769@exemplo.com,Brasil
2770,Cliente 2770,cliente2770@exemplo.com,Brasil
2771,Cliente 2771,cliente2771@exemplo.com,México
2772,Cliente 2772,cliente2772@exemplo.com,Argentina
2773,Cliente 2773,cliente2773@exemplo.com,EUA
2774,Cliente 2774,cliente2774@exemplo.com,Chile
2775,Cliente 2775,cliente2775@exemplo.com,Peru
2776,Cliente 2776,cliente2776@exemplo.com,Argentina
2777,Cliente 2777,cliente2777@exemplo.com,EUA
2778,Cliente 2778,cliente2778@exemplo.com,Canadá
2779,Cliente 2779,cliente2779@exemplo.com,EUA
2780,Cliente 2780,cliente2780@exemplo.com,Portugal
2781,Cliente 2781,cliente2781@exemplo.com,Espanha
2782,Cliente 2782,cliente2782@exemplo.com,Canadá
2783,Cliente 2783,cliente2783@exemplo.com,EUA
2784,Cliente 2784,cliente2784@exemplo.com,Peru
2785,Cliente 2785,cliente2785@exemplo.com,Argentina
2786,Cliente 2786,cliente2786@exemplo.com,Canadá
2787,Cliente 2787,cliente2787@exemplo.com,México
2788,Cliente 2788,cliente2788@exemplo.com,Argentina
2789,Cliente 2789,cliente2789@exemplo.com,Brasil
2790,Cliente 2790,cliente2790@exemplo.com,México
2791,Cliente 2791,cliente2791@exemplo.com,Espanha
2792,Cliente 2792,cliente2792@exemplo.com,Brasil
2793,Cliente 2793,cliente2793@exemplo.com,Brasil
2794,Cliente 2794,cliente2794@exemplo.com,Colômbia
2795,Cliente 2795,cliente2795@exemplo.com,México
2796,Cliente 2796,cliente2796@exemplo.com,EUA
2797,Cliente 2797,cliente2797@exemplo.com,Portugal
2798,Cliente 2798,cliente2798@exemplo.com,Chile
2799,Cliente 2799,cliente2799@exemplo.com,EUA
2800,Cliente 2800,cliente2800@exemplo.com,México
2801,Cliente 2801,cliente2801@exemplo.com,Colômbia
2802,Cliente 2802,cliente2802@exemplo.com,Colômbia
2803,Cliente 2803,cliente2803@exemplo.com,México
2804,Cliente 2804,cliente2804@exemplo.com,EUA
2805,Cliente 2805,cliente2805@exemplo.com,México
2806,Cliente 2806,cliente2806@exemplo.com,Chile
2807,Cliente 2807,cliente2807@exemplo.com,Portugal
2808,Cliente 2808,cliente2808@exemplo.com,Peru
2809,Cliente 2809,cliente2809@exemplo.com,México
2810,Cliente 2810,cliente2810@exemplo.com,Canadá
2811,Cliente 2811,cliente2811@exemplo.com,México
2812,Cliente 2812,cliente2812@exemplo.com,Chile
2813,Cliente 2813,cliente2813@exemplo.com,EUA
2814,Cliente 2814,cliente2814@exemplo.com,Portugal
2815,Cliente 2815,cliente2815@exemplo.com,Peru
2816,Cliente 2816,cliente2816@exemplo.com,Chile
2817,Cliente 2817,cliente2817@exemplo.com,Peru
2818,Cliente 2818,cliente2818@exemplo.com,Brasil
2819,Cliente 2819,cliente2819@exemplo.com,México
2820,Cliente 2820,cliente2820@exemplo.com,Canadá
2821,Cliente 2821,cliente2821@exemplo.com,Portugal
2822,Cliente 2822,cliente2822@exemplo.com,Colômbia
2823,Cliente 2823,cliente2823@exemplo.com,EUA
2824,Cliente 2824,cliente2824@exemplo.com,Portugal
2825,Cliente 2825,cliente2825@exemplo.com,Chile
2826,Cliente 2826,cliente2826@exemplo.com,México
2827,Cliente 2827,cliente2827@exemplo.com,México
2828,Cliente 2828,cliente2828@exemplo.com,México
2829,Cliente 2829,cliente2829@exemplo.com,Chile
2830,Cliente 2830,cliente2830@exemplo.com,Peru
2831,Cliente 2831,cliente2831@exemplo.com,EUA
2832,Cliente 2832,cliente2832@exemplo.com,EUA
2833,Cliente 2833,cliente2833@exemplo.com,Canadá
2834,Cliente 2834,cliente2834@exemplo.com,Brasil
2835,Cliente 2835,cliente2835@exemplo.com,Peru
2836,Cliente 2836,cliente2836@exemplo.com,Chile
2837,Cliente 2837,cliente2837@exemplo.com,Canadá
2838,Cliente 2838,cliente2838@exemplo.com,Espanha
2839,Cliente 2839,cliente2839@exemplo.com,Portugal
2840,Cliente 2840,cliente2840@exemplo.com,EUA
2841,Cliente 2841,cliente2841@exemplo.com,Canadá
2842,Cliente 2842,cliente2842@exemplo.com,Canadá
2843,Cliente 2843,cliente2843@exemplo.com,Colômbia
2844,Cliente 2844,cliente2844@exemplo.com,Canadá
2845,Cliente 2845,cliente2845@exemplo.com,Colômbia
2846,Cliente 2846,cliente2846@exemplo.com,Brasil
2847,Cliente 2847,cliente2847@exemplo.com,Canadá
2848,Cliente 2848,cliente2848@exemplo.com,Brasil
2849,Cliente 2849,cliente2849@exemplo.com,México
2850,Cliente 2850,cliente2850@exemplo.com,Colômbia
2851,Cliente 2851,cliente2851@exemplo.com,Brasil
2852,Cliente 2852,cliente2852@exemplo.com,Argentina
2853,Cliente 2853,cliente2853@exemplo.com,Chile
2854,Cliente 2854,cliente2854@exemplo.com,Colômbia
2855,Cliente 2855,cliente2855@exemplo.com,México
2856,Cliente 2856,cliente2856@exemplo.com,México
2857,Cliente 2857,cliente2857@exemplo.com,EUA
2858,Cliente 2858,cliente2858@exemplo.com,Colômbia
2859,Cliente 2859,cliente2859@exemplo.com,Portugal
2860,Cliente 2860,cliente2860@exemplo.com,Canadá
2861,Cliente 2861,cliente2861@exemplo.com,Colômbia
2862,Cliente 2862,cliente2862@exemplo.com,Chile
2863,Cliente 2863,cliente2863@exemplo.com,Colômbia
2864,Cliente 2864,cliente2864@exemplo.com,Colômbia
2865,Cliente 2865,cliente2865@exemplo.com,Argentina
2866,Cliente 2866,cliente2866@exemplo.com,Argentina
2867,Cliente 2867,cliente2867@exemplo.com,Chile
2868,Cliente 2868,cliente2868@exemplo.com,Chile
2869,Cliente 2869,cliente2869@exemplo.com,Espanha
2870,Cliente 2870,cliente2870@exemplo.com,Portugal
2871,Cliente 2871,cliente2871@exemplo.com,EUA
2872,Cliente 2872,cliente2872@exemplo.com,Peru
2873,Cliente 2873,cliente2873@exemplo.com,Espanha
2874,Cliente 2874,cliente2874@exemplo.com,Peru
2875,Cliente 2875,cliente2875@exemplo.com,México
2876,Cliente 2876,cliente2876@exemplo.com,México
2877,Cliente 2877,cliente2877@exemplo.com,Peru
2878,Cliente 2878,cliente2878@exemplo.com,Portugal
2879,Cliente 2879,cliente2879@exemplo.com,Brasil
2880,Cliente 2880,cliente2880@exemplo.com,Argentina
2881,Cliente 2881,cliente2881@exemplo.com,Brasil
2882,Cliente 2882,cliente2882@exemplo.com,Espanha
2883,Cliente 2883,cliente2883@exemplo.com,Brasil
2884,Cliente 2884,cliente2884@exemplo.com,Chile
2885,Cliente 2885,cliente2885@exemplo.com,Brasil
2886,Cliente 2886,cliente2886@exemplo.com,Colômbia
2887,Cliente 2887,cliente2887@exemplo.com,Espanha
